,param_learning_rate,param_n_estimators,split,accuracy,dataset
3067,0.01,350,2,0.5576923076923077,right_240x20
3068,0.01,350,3,0.6298076923076923,right_240x20
3069,0.01,350,4,0.6298076923076923,right_240x20
3070,0.01,360,0,0.5480769230769231,right_240x20
3071,0.01,360,1,0.6538461538461539,right_240x20
3072,0.01,360,2,0.5576923076923077,right_240x20
3073,0.01,360,3,0.625,right_240x20
3074,0.01,360,4,0.6105769230769231,right_240x20
3075,0.01,370,0,0.5528846153846154,right_240x20
3076,0.01,370,1,0.6490384615384616,right_240x20
3077,0.01,370,2,0.5528846153846154,right_240x20
3078,0.01,370,3,0.625,right_240x20
3079,0.01,370,4,0.6153846153846154,right_240x20
3080,0.01,380,0,0.5528846153846154,right_240x20
3081,0.01,380,1,0.6538461538461539,right_240x20
3082,0.01,380,2,0.5528846153846154,right_240x20
3083,0.01,380,3,0.625,right_240x20
3084,0.01,380,4,0.6153846153846154,right_240x20
3085,0.02,70,0,0.5625,right_240x20
3086,0.02,70,1,0.6201923076923077,right_240x20
3087,0.02,70,2,0.6153846153846154,right_240x20
3088,0.02,70,3,0.6201923076923077,right_240x20
3089,0.02,70,4,0.6346153846153846,right_240x20
3090,0.02,80,0,0.5576923076923077,right_240x20
3091,0.02,80,1,0.6201923076923077,right_240x20
3092,0.02,80,2,0.6057692307692307,right_240x20
3093,0.02,80,3,0.6105769230769231,right_240x20
3094,0.02,80,4,0.625,right_240x20
3095,0.02,90,0,0.5528846153846154,right_240x20
3096,0.02,90,1,0.6009615384615384,right_240x20
3097,0.02,90,2,0.6105769230769231,right_240x20
3098,0.02,90,3,0.5961538461538461,right_240x20
3099,0.02,90,4,0.6153846153846154,right_240x20
3100,0.02,100,0,0.5673076923076923,right_240x20
3101,0.02,100,1,0.6009615384615384,right_240x20
3102,0.02,100,2,0.625,right_240x20
3103,0.02,100,3,0.5913461538461539,right_240x20
3104,0.02,100,4,0.6298076923076923,right_240x20
3105,0.02,110,0,0.5673076923076923,right_240x20
3106,0.02,110,1,0.5865384615384616,right_240x20
3107,0.02,110,2,0.6057692307692307,right_240x20
3108,0.02,110,3,0.5961538461538461,right_240x20
3109,0.02,110,4,0.6394230769230769,right_240x20
3110,0.02,120,0,0.5576923076923077,right_240x20
3111,0.02,120,1,0.6057692307692307,right_240x20
3112,0.02,120,2,0.6057692307692307,right_240x20
3113,0.02,120,3,0.6057692307692307,right_240x20
3114,0.02,120,4,0.6586538461538461,right_240x20
3115,0.02,130,0,0.5528846153846154,right_240x20
3116,0.02,130,1,0.6009615384615384,right_240x20
3117,0.02,130,2,0.5961538461538461,right_240x20
3118,0.02,130,3,0.5961538461538461,right_240x20
3119,0.02,130,4,0.6394230769230769,right_240x20
3120,0.02,140,0,0.5528846153846154,right_240x20
3121,0.02,140,1,0.6105769230769231,right_240x20
3122,0.02,140,2,0.625,right_240x20
3123,0.02,140,3,0.5913461538461539,right_240x20
3124,0.02,140,4,0.6538461538461539,right_240x20
3125,0.02,150,0,0.5817307692307693,right_240x20
3126,0.02,150,1,0.6057692307692307,right_240x20
3127,0.02,150,2,0.6105769230769231,right_240x20
3128,0.02,150,3,0.6153846153846154,right_240x20
3129,0.02,150,4,0.6442307692307693,right_240x20
3130,0.02,160,0,0.5769230769230769,right_240x20
3131,0.02,160,1,0.6057692307692307,right_240x20
3132,0.02,160,2,0.6057692307692307,right_240x20
3133,0.02,160,3,0.6394230769230769,right_240x20
3134,0.02,160,4,0.6394230769230769,right_240x20
3135,0.02,170,0,0.5673076923076923,right_240x20
3136,0.02,170,1,0.6153846153846154,right_240x20
3137,0.02,170,2,0.5769230769230769,right_240x20
3138,0.02,170,3,0.6394230769230769,right_240x20
3139,0.02,170,4,0.6586538461538461,right_240x20
3140,0.03,70,0,0.5721153846153846,right_240x20
3141,0.03,70,1,0.6105769230769231,right_240x20
3142,0.03,70,2,0.6298076923076923,right_240x20
3143,0.03,70,3,0.6009615384615384,right_240x20
3144,0.03,70,4,0.6346153846153846,right_240x20
3145,0.03,80,0,0.5480769230769231,right_240x20
3146,0.03,80,1,0.6298076923076923,right_240x20
3147,0.03,80,2,0.6201923076923077,right_240x20
3148,0.03,80,3,0.6105769230769231,right_240x20
3149,0.03,80,4,0.625,right_240x20
3150,0.03,90,0,0.5576923076923077,right_240x20
3151,0.03,90,1,0.6538461538461539,right_240x20
3152,0.03,90,2,0.6105769230769231,right_240x20
3153,0.03,90,3,0.6105769230769231,right_240x20
3154,0.03,90,4,0.6153846153846154,right_240x20
3155,0.03,100,0,0.5576923076923077,right_240x20
3156,0.03,100,1,0.6394230769230769,right_240x20
3157,0.03,100,2,0.6153846153846154,right_240x20
3158,0.03,100,3,0.6057692307692307,right_240x20
3159,0.03,100,4,0.6346153846153846,right_240x20
3160,0.03,110,0,0.5673076923076923,right_240x20
3161,0.03,110,1,0.6394230769230769,right_240x20
3162,0.03,110,2,0.625,right_240x20
3163,0.03,110,3,0.6057692307692307,right_240x20
3164,0.03,110,4,0.6346153846153846,right_240x20
3165,0.03,120,0,0.5625,right_240x20
3166,0.03,120,1,0.6538461538461539,right_240x20
3167,0.03,120,2,0.6298076923076923,right_240x20
3168,0.03,120,3,0.6105769230769231,right_240x20
3169,0.03,120,4,0.6201923076923077,right_240x20
3170,0.03,130,0,0.5625,right_240x20
3171,0.03,130,1,0.6586538461538461,right_240x20
3172,0.03,130,2,0.6346153846153846,right_240x20
3173,0.03,130,3,0.6105769230769231,right_240x20
3174,0.03,130,4,0.6153846153846154,right_240x20
3175,0.03,140,0,0.5673076923076923,right_240x20
3176,0.03,140,1,0.6394230769230769,right_240x20
3177,0.03,140,2,0.625,right_240x20
3178,0.03,140,3,0.6153846153846154,right_240x20
3179,0.03,140,4,0.6105769230769231,right_240x20
3180,0.03,150,0,0.5769230769230769,right_240x20
3181,0.03,150,1,0.6442307692307693,right_240x20
3182,0.03,150,2,0.6201923076923077,right_240x20
3183,0.03,150,3,0.6153846153846154,right_240x20
3184,0.03,150,4,0.625,right_240x20
3185,0.03,160,0,0.5576923076923077,right_240x20
3186,0.03,160,1,0.6586538461538461,right_240x20
3187,0.03,160,2,0.625,right_240x20
3188,0.03,160,3,0.6298076923076923,right_240x20
3189,0.03,160,4,0.625,right_240x20
3190,0.03,170,0,0.5721153846153846,right_240x20
3191,0.03,170,1,0.6442307692307693,right_240x20
3192,0.03,170,2,0.6153846153846154,right_240x20
3193,0.03,170,3,0.6442307692307693,right_240x20
3194,0.03,170,4,0.625,right_240x20
3195,0.04,60,0,0.5817307692307693,right_240x20
3196,0.04,60,1,0.6346153846153846,right_240x20
3197,0.04,60,2,0.5817307692307693,right_240x20
3198,0.04,60,3,0.5769230769230769,right_240x20
3199,0.04,60,4,0.6057692307692307,right_240x20
3200,0.04,70,0,0.5913461538461539,right_240x20
3201,0.04,70,1,0.6394230769230769,right_240x20
3202,0.04,70,2,0.6009615384615384,right_240x20
3203,0.04,70,3,0.5769230769230769,right_240x20
3204,0.04,70,4,0.6298076923076923,right_240x20
3205,0.04,80,0,0.5913461538461539,right_240x20
3206,0.04,80,1,0.625,right_240x20
3207,0.04,80,2,0.6009615384615384,right_240x20
3208,0.04,80,3,0.5817307692307693,right_240x20
3209,0.04,80,4,0.6490384615384616,right_240x20
3210,0.04,90,0,0.5769230769230769,right_240x20
3211,0.04,90,1,0.6201923076923077,right_240x20
3212,0.04,90,2,0.6009615384615384,right_240x20
3213,0.04,90,3,0.5865384615384616,right_240x20
3214,0.04,90,4,0.6346153846153846,right_240x20
3215,0.04,100,0,0.5865384615384616,right_240x20
3216,0.04,100,1,0.6298076923076923,right_240x20
3217,0.04,100,2,0.5961538461538461,right_240x20
3218,0.04,100,3,0.6105769230769231,right_240x20
3219,0.04,100,4,0.6105769230769231,right_240x20
3220,0.04,110,0,0.5817307692307693,right_240x20
3221,0.04,110,1,0.6442307692307693,right_240x20
3222,0.04,110,2,0.5769230769230769,right_240x20
3223,0.04,110,3,0.5865384615384616,right_240x20
3224,0.04,110,4,0.625,right_240x20
3225,0.04,120,0,0.5721153846153846,right_240x20
3226,0.04,120,1,0.6346153846153846,right_240x20
3227,0.04,120,2,0.6057692307692307,right_240x20
3228,0.04,120,3,0.6009615384615384,right_240x20
3229,0.04,120,4,0.6201923076923077,right_240x20
3230,0.04,130,0,0.5817307692307693,right_240x20
3231,0.04,130,1,0.6394230769230769,right_240x20
3232,0.04,130,2,0.5913461538461539,right_240x20
3233,0.04,130,3,0.6009615384615384,right_240x20
3234,0.04,130,4,0.6153846153846154,right_240x20
3235,0.04,140,0,0.5817307692307693,right_240x20
3236,0.04,140,1,0.6394230769230769,right_240x20
3237,0.04,140,2,0.6057692307692307,right_240x20
3238,0.04,140,3,0.6057692307692307,right_240x20
3239,0.04,140,4,0.6153846153846154,right_240x20
3240,0.04,150,0,0.5769230769230769,right_240x20
3241,0.04,150,1,0.6490384615384616,right_240x20
3242,0.04,150,2,0.6153846153846154,right_240x20
3243,0.04,150,3,0.6105769230769231,right_240x20
3244,0.04,150,4,0.6201923076923077,right_240x20
3245,0.04,160,0,0.5673076923076923,right_240x20
3246,0.04,160,1,0.6538461538461539,right_240x20
3247,0.04,160,2,0.6153846153846154,right_240x20
3248,0.04,160,3,0.6153846153846154,right_240x20
3249,0.04,160,4,0.625,right_240x20
3250,0.05,20,0,0.5432692307692307,right_240x20
3251,0.05,20,1,0.5913461538461539,right_240x20
3252,0.05,20,2,0.5865384615384616,right_240x20
3253,0.05,20,3,0.5769230769230769,right_240x20
3254,0.05,20,4,0.6105769230769231,right_240x20
3255,0.05,30,0,0.5817307692307693,right_240x20
3256,0.05,30,1,0.6105769230769231,right_240x20
3257,0.05,30,2,0.5576923076923077,right_240x20
3258,0.05,30,3,0.5769230769230769,right_240x20
3259,0.05,30,4,0.6298076923076923,right_240x20
3260,0.05,40,0,0.5528846153846154,right_240x20
3261,0.05,40,1,0.6153846153846154,right_240x20
3262,0.05,40,2,0.5673076923076923,right_240x20
3263,0.05,40,3,0.5769230769230769,right_240x20
3264,0.05,40,4,0.6394230769230769,right_240x20
3265,0.05,50,0,0.5384615384615384,right_240x20
3266,0.05,50,1,0.6105769230769231,right_240x20
3267,0.05,50,2,0.5528846153846154,right_240x20
3268,0.05,50,3,0.5817307692307693,right_240x20
3269,0.05,50,4,0.6346153846153846,right_240x20
3270,0.05,60,0,0.5384615384615384,right_240x20
3271,0.05,60,1,0.6201923076923077,right_240x20
3272,0.05,60,2,0.5432692307692307,right_240x20
3273,0.05,60,3,0.5913461538461539,right_240x20
3274,0.05,60,4,0.625,right_240x20
3275,0.05,70,0,0.5528846153846154,right_240x20
3276,0.05,70,1,0.6538461538461539,right_240x20
3277,0.05,70,2,0.5528846153846154,right_240x20
3278,0.05,70,3,0.5913461538461539,right_240x20
3279,0.05,70,4,0.6105769230769231,right_240x20
3280,0.05,80,0,0.5576923076923077,right_240x20
3281,0.05,80,1,0.6298076923076923,right_240x20
3282,0.05,80,2,0.5625,right_240x20
3283,0.05,80,3,0.5961538461538461,right_240x20
3284,0.05,80,4,0.6153846153846154,right_240x20
3285,0.05,90,0,0.5480769230769231,right_240x20
3286,0.05,90,1,0.6394230769230769,right_240x20
3287,0.05,90,2,0.5480769230769231,right_240x20
3288,0.05,90,3,0.6057692307692307,right_240x20
3289,0.05,90,4,0.6346153846153846,right_240x20
3290,0.05,100,0,0.5240384615384616,right_240x20
3291,0.05,100,1,0.6298076923076923,right_240x20
3292,0.05,100,2,0.5480769230769231,right_240x20
3293,0.05,100,3,0.6105769230769231,right_240x20
3294,0.05,100,4,0.6490384615384616,right_240x20
3295,0.05,110,0,0.5288461538461539,right_240x20
3296,0.05,110,1,0.6298076923076923,right_240x20
3297,0.05,110,2,0.5528846153846154,right_240x20
3298,0.05,110,3,0.6057692307692307,right_240x20
3299,0.05,110,4,0.6442307692307693,right_240x20
3300,0.05,120,0,0.5240384615384616,right_240x20
3301,0.05,120,1,0.6201923076923077,right_240x20
3302,0.05,120,2,0.5817307692307693,right_240x20
3303,0.05,120,3,0.5961538461538461,right_240x20
3304,0.05,120,4,0.6346153846153846,right_240x20
3305,0.06,10,0,0.5240384615384616,right_240x20
3306,0.06,10,1,0.5576923076923077,right_240x20
3307,0.06,10,2,0.5625,right_240x20
3308,0.06,10,3,0.5528846153846154,right_240x20
3309,0.06,10,4,0.6346153846153846,right_240x20
3310,0.06,20,0,0.5625,right_240x20
3311,0.06,20,1,0.5576923076923077,right_240x20
3312,0.06,20,2,0.5480769230769231,right_240x20
3313,0.06,20,3,0.5384615384615384,right_240x20
3314,0.06,20,4,0.6105769230769231,right_240x20
3315,0.06,30,0,0.5384615384615384,right_240x20
3316,0.06,30,1,0.6105769230769231,right_240x20
3317,0.06,30,2,0.5673076923076923,right_240x20
3318,0.06,30,3,0.5865384615384616,right_240x20
3319,0.06,30,4,0.5913461538461539,right_240x20
3320,0.06,40,0,0.5432692307692307,right_240x20
3321,0.06,40,1,0.6201923076923077,right_240x20
3322,0.06,40,2,0.5625,right_240x20
3323,0.06,40,3,0.5817307692307693,right_240x20
3324,0.06,40,4,0.625,right_240x20
3325,0.06,50,0,0.5432692307692307,right_240x20
3326,0.06,50,1,0.625,right_240x20
3327,0.06,50,2,0.5625,right_240x20
3328,0.06,50,3,0.5913461538461539,right_240x20
3329,0.06,50,4,0.6153846153846154,right_240x20
3330,0.06,60,0,0.5288461538461539,right_240x20
3331,0.06,60,1,0.6298076923076923,right_240x20
3332,0.06,60,2,0.5480769230769231,right_240x20
3333,0.06,60,3,0.6153846153846154,right_240x20
3334,0.06,60,4,0.6346153846153846,right_240x20
3335,0.06,70,0,0.5336538461538461,right_240x20
3336,0.06,70,1,0.6442307692307693,right_240x20
3337,0.06,70,2,0.5384615384615384,right_240x20
3338,0.06,70,3,0.6153846153846154,right_240x20
3339,0.06,70,4,0.6153846153846154,right_240x20
3340,0.06,80,0,0.5528846153846154,right_240x20
3341,0.06,80,1,0.625,right_240x20
3342,0.06,80,2,0.5384615384615384,right_240x20
3343,0.06,80,3,0.6153846153846154,right_240x20
3344,0.06,80,4,0.6105769230769231,right_240x20
3345,0.06,90,0,0.5528846153846154,right_240x20
3346,0.06,90,1,0.6201923076923077,right_240x20
3347,0.06,90,2,0.5480769230769231,right_240x20
3348,0.06,90,3,0.6201923076923077,right_240x20
3349,0.06,90,4,0.5961538461538461,right_240x20
3350,0.07,10,0,0.5096153846153846,right_240x20
3351,0.07,10,1,0.5721153846153846,right_240x20
3352,0.07,10,2,0.5625,right_240x20
3353,0.07,10,3,0.5625,right_240x20
3354,0.07,10,4,0.6394230769230769,right_240x20
3355,0.07,20,0,0.5576923076923077,right_240x20
3356,0.07,20,1,0.5625,right_240x20
3357,0.07,20,2,0.5625,right_240x20
3358,0.07,20,3,0.5817307692307693,right_240x20
3359,0.07,20,4,0.625,right_240x20
3360,0.07,30,0,0.5625,right_240x20
3361,0.07,30,1,0.5721153846153846,right_240x20
3362,0.07,30,2,0.5817307692307693,right_240x20
3363,0.07,30,3,0.5913461538461539,right_240x20
3364,0.07,30,4,0.6105769230769231,right_240x20
3365,0.07,40,0,0.5625,right_240x20
3366,0.07,40,1,0.5865384615384616,right_240x20
3367,0.07,40,2,0.5721153846153846,right_240x20
3368,0.07,40,3,0.5865384615384616,right_240x20
3369,0.07,40,4,0.6153846153846154,right_240x20
3370,0.07,50,0,0.5673076923076923,right_240x20
3371,0.07,50,1,0.6057692307692307,right_240x20
3372,0.07,50,2,0.5625,right_240x20
3373,0.07,50,3,0.5769230769230769,right_240x20
3374,0.07,50,4,0.625,right_240x20
3375,0.07,60,0,0.5625,right_240x20
3376,0.07,60,1,0.5817307692307693,right_240x20
3377,0.07,60,2,0.5576923076923077,right_240x20
3378,0.07,60,3,0.5961538461538461,right_240x20
3379,0.07,60,4,0.6490384615384616,right_240x20
3380,0.07,70,0,0.5576923076923077,right_240x20
3381,0.07,70,1,0.5817307692307693,right_240x20
3382,0.07,70,2,0.5528846153846154,right_240x20
3383,0.07,70,3,0.5961538461538461,right_240x20
3384,0.07,70,4,0.625,right_240x20
3385,0.07,80,0,0.5817307692307693,right_240x20
3386,0.07,80,1,0.5721153846153846,right_240x20
3387,0.07,80,2,0.5625,right_240x20
3388,0.07,80,3,0.6153846153846154,right_240x20
3389,0.07,80,4,0.6394230769230769,right_240x20
3390,0.07,90,0,0.5865384615384616,right_240x20
3391,0.07,90,1,0.5817307692307693,right_240x20
3392,0.07,90,2,0.5384615384615384,right_240x20
3393,0.07,90,3,0.6153846153846154,right_240x20
3394,0.07,90,4,0.625,right_240x20
3395,0.07,100,0,0.5769230769230769,right_240x20
3396,0.07,100,1,0.5817307692307693,right_240x20
3397,0.07,100,2,0.5625,right_240x20
3398,0.07,100,3,0.6298076923076923,right_240x20
3399,0.07,100,4,0.6057692307692307,right_240x20
3400,0.07,110,0,0.5721153846153846,right_240x20
3401,0.07,110,1,0.5769230769230769,right_240x20
3402,0.07,110,2,0.5673076923076923,right_240x20
3403,0.07,110,3,0.6442307692307693,right_240x20
3404,0.07,110,4,0.625,right_240x20
3405,0.08,10,0,0.5288461538461539,right_240x20
3406,0.08,10,1,0.5480769230769231,right_240x20
3407,0.08,10,2,0.5288461538461539,right_240x20
3408,0.08,10,3,0.6009615384615384,right_240x20
3409,0.08,10,4,0.625,right_240x20
3410,0.08,20,0,0.5673076923076923,right_240x20
3411,0.08,20,1,0.5817307692307693,right_240x20
3412,0.08,20,2,0.5625,right_240x20
3413,0.08,20,3,0.5673076923076923,right_240x20
3414,0.08,20,4,0.6057692307692307,right_240x20
3415,0.08,30,0,0.5576923076923077,right_240x20
3416,0.08,30,1,0.6009615384615384,right_240x20
3417,0.08,30,2,0.5576923076923077,right_240x20
3418,0.08,30,3,0.5769230769230769,right_240x20
3419,0.08,30,4,0.6009615384615384,right_240x20
3420,0.08,40,0,0.5721153846153846,right_240x20
3421,0.08,40,1,0.5673076923076923,right_240x20
3422,0.08,40,2,0.5817307692307693,right_240x20
3423,0.08,40,3,0.5913461538461539,right_240x20
3424,0.08,40,4,0.5913461538461539,right_240x20
3425,0.08,50,0,0.5673076923076923,right_240x20
3426,0.08,50,1,0.5769230769230769,right_240x20
3427,0.08,50,2,0.5288461538461539,right_240x20
3428,0.08,50,3,0.5721153846153846,right_240x20
3429,0.08,50,4,0.6009615384615384,right_240x20
3430,0.08,60,0,0.5721153846153846,right_240x20
3431,0.08,60,1,0.5673076923076923,right_240x20
3432,0.08,60,2,0.5432692307692307,right_240x20
3433,0.08,60,3,0.5913461538461539,right_240x20
3434,0.08,60,4,0.6105769230769231,right_240x20
3435,0.08,70,0,0.5769230769230769,right_240x20
3436,0.08,70,1,0.5721153846153846,right_240x20
3437,0.08,70,2,0.5817307692307693,right_240x20
3438,0.08,70,3,0.6009615384615384,right_240x20
3439,0.08,70,4,0.5769230769230769,right_240x20
3440,0.08,80,0,0.5961538461538461,right_240x20
3441,0.08,80,1,0.5769230769230769,right_240x20
3442,0.08,80,2,0.5721153846153846,right_240x20
3443,0.08,80,3,0.625,right_240x20
3444,0.08,80,4,0.5913461538461539,right_240x20
3445,0.08,90,0,0.5817307692307693,right_240x20
3446,0.08,90,1,0.5817307692307693,right_240x20
3447,0.08,90,2,0.5673076923076923,right_240x20
3448,0.08,90,3,0.6105769230769231,right_240x20
3449,0.08,90,4,0.6057692307692307,right_240x20
3450,0.09,10,0,0.5480769230769231,right_240x20
3451,0.09,10,1,0.5288461538461539,right_240x20
3452,0.09,10,2,0.5576923076923077,right_240x20
3453,0.09,10,3,0.5528846153846154,right_240x20
3454,0.09,10,4,0.6153846153846154,right_240x20
3455,0.09,20,0,0.5240384615384616,right_240x20
3456,0.09,20,1,0.5288461538461539,right_240x20
3457,0.09,20,2,0.5576923076923077,right_240x20
3458,0.09,20,3,0.5384615384615384,right_240x20
3459,0.09,20,4,0.6009615384615384,right_240x20
3460,0.09,30,0,0.5288461538461539,right_240x20
3461,0.09,30,1,0.5673076923076923,right_240x20
3462,0.09,30,2,0.5625,right_240x20
3463,0.09,30,3,0.5721153846153846,right_240x20
3464,0.09,30,4,0.6153846153846154,right_240x20
3465,0.09,40,0,0.5336538461538461,right_240x20
3466,0.09,40,1,0.625,right_240x20
3467,0.09,40,2,0.5673076923076923,right_240x20
3468,0.09,40,3,0.5817307692307693,right_240x20
3469,0.09,40,4,0.6201923076923077,right_240x20
3470,0.09,50,0,0.5576923076923077,right_240x20
3471,0.09,50,1,0.6298076923076923,right_240x20
3472,0.09,50,2,0.5576923076923077,right_240x20
3473,0.09,50,3,0.5865384615384616,right_240x20
3474,0.09,50,4,0.6105769230769231,right_240x20
3475,0.09,60,0,0.5625,right_240x20
3476,0.09,60,1,0.6153846153846154,right_240x20
3477,0.09,60,2,0.5865384615384616,right_240x20
3478,0.09,60,3,0.6153846153846154,right_240x20
3479,0.09,60,4,0.6153846153846154,right_240x20
3480,0.09,70,0,0.5480769230769231,right_240x20
3481,0.09,70,1,0.5913461538461539,right_240x20
3482,0.09,70,2,0.5625,right_240x20
3483,0.09,70,3,0.6201923076923077,right_240x20
3484,0.09,70,4,0.6105769230769231,right_240x20
3485,0.09,80,0,0.5528846153846154,right_240x20
3486,0.09,80,1,0.6153846153846154,right_240x20
3487,0.09,80,2,0.5673076923076923,right_240x20
3488,0.09,80,3,0.6346153846153846,right_240x20
3489,0.09,80,4,0.6153846153846154,right_240x20
3490,0.09,90,0,0.5432692307692307,right_240x20
3491,0.09,90,1,0.5865384615384616,right_240x20
3492,0.09,90,2,0.5625,right_240x20
3493,0.09,90,3,0.6394230769230769,right_240x20
3494,0.09,90,4,0.6153846153846154,right_240x20
3495,0.1,10,0,0.5336538461538461,right_240x20
3496,0.1,10,1,0.5240384615384616,right_240x20
3497,0.1,10,2,0.5865384615384616,right_240x20
3498,0.1,10,3,0.5817307692307693,right_240x20
3499,0.1,10,4,0.5913461538461539,right_240x20
3500,0.1,20,0,0.5192307692307693,right_240x20
3501,0.1,20,1,0.5721153846153846,right_240x20
3502,0.1,20,2,0.5673076923076923,right_240x20
3503,0.1,20,3,0.5673076923076923,right_240x20
3504,0.1,20,4,0.5721153846153846,right_240x20
3505,0.1,30,0,0.5384615384615384,right_240x20
3506,0.1,30,1,0.5673076923076923,right_240x20
3507,0.1,30,2,0.5576923076923077,right_240x20
3508,0.1,30,3,0.5865384615384616,right_240x20
3509,0.1,30,4,0.5673076923076923,right_240x20
3510,0.1,40,0,0.5673076923076923,right_240x20
3511,0.1,40,1,0.5528846153846154,right_240x20
3512,0.1,40,2,0.5865384615384616,right_240x20
3513,0.1,40,3,0.5913461538461539,right_240x20
3514,0.1,40,4,0.5865384615384616,right_240x20
3515,0.1,50,0,0.5673076923076923,right_240x20
3516,0.1,50,1,0.5528846153846154,right_240x20
3517,0.1,50,2,0.5721153846153846,right_240x20
3518,0.1,50,3,0.6057692307692307,right_240x20
3519,0.1,50,4,0.5961538461538461,right_240x20
3520,0.1,60,0,0.5576923076923077,right_240x20
3521,0.1,60,1,0.5625,right_240x20
3522,0.1,60,2,0.5865384615384616,right_240x20
3523,0.1,60,3,0.6105769230769231,right_240x20
3524,0.1,60,4,0.6009615384615384,right_240x20
3525,0.1,70,0,0.5673076923076923,right_240x20
3526,0.1,70,1,0.5913461538461539,right_240x20
3527,0.1,70,2,0.5673076923076923,right_240x20
3528,0.1,70,3,0.6153846153846154,right_240x20
3529,0.1,70,4,0.5961538461538461,right_240x20
3530,0.1,80,0,0.5625,right_240x20
3531,0.1,80,1,0.5913461538461539,right_240x20
3532,0.1,80,2,0.5528846153846154,right_240x20
3533,0.1,80,3,0.6201923076923077,right_240x20
3534,0.1,80,4,0.6201923076923077,right_240x20
3535,0.1,90,0,0.5673076923076923,right_240x20
